trajectory,time,lon,lat
360,2025-12-29 14:01:00,133.0371,32.949085
360,2025-12-29 14:11:00,133.03705,32.948826
360,2025-12-29 14:21:00,133.037,32.948563
360,2025-12-29 14:31:00,133.03697,32.94829
360,2025-12-29 14:41:00,133.03693,32.948017
360,2025-12-29 14:51:00,133.03688,32.94774
360,2025-12-29 15:01:00,133.03685,32.947456
360,2025-12-29 15:11:00,133.03682,32.94717
360,2025-12-29 15:21:00,133.03679,32.946884
360,2025-12-29 15:31:00,133.03677,32.946594
360,2025-12-29 15:41:00,133.03676,32.946304
360,2025-12-29 15:51:00,133.03676,32.946014
360,2025-12-29 16:01:00,133.03676,32.945724
360,2025-12-29 16:11:00,133.03676,32.94543
361,2025-12-29 04:11:00,133.0369,32.9545
361,2025-12-29 04:21:00,133.03691,32.95447
361,2025-12-29 04:31:00,133.03694,32.95445
361,2025-12-29 04:41:00,133.03696,32.954433
361,2025-12-29 04:51:00,133.037,32.954414
361,2025-12-29 05:01:00,133.03703,32.954403
361,2025-12-29 05:11:00,133.0371,32.954395
361,2025-12-29 05:21:00,133.03714,32.954384
361,2025-12-29 05:31:00,133.0372,32.954376
361,2025-12-29 05:41:00,133.03726,32.954365
361,2025-12-29 05:51:00,133.03732,32.954353
361,2025-12-29 06:01:00,133.0374,32.954338
361,2025-12-29 06:11:00,133.03748,32.954327
361,2025-12-29 06:21:00,133.03754,32.95431
361,2025-12-29 06:31:00,133.0376,32.954296
361,2025-12-29 06:41:00,133.03766,32.954285
361,2025-12-29 06:51:00,133.0377,32.95427
361,2025-12-29 07:01:00,133.03775,32.954254
361,2025-12-29 07:11:00,133.0378,32.954243
361,2025-12-29 07:21:00,133.03783,32.954224
361,2025-12-29 07:31:00,133.03786,32.95421
361,2025-12-29 07:41:00,133.03789,32.954185
361,2025-12-29 07:51:00,133.0379,32.954166
361,2025-12-29 08:01:00,133.03792,32.95414
361,2025-12-29 08:11:00,133.03793,32.954113
361,2025-12-29 08:21:00,133.03793,32.954086
361,2025-12-29 08:31:00,133.03795,32.954052
361,2025-12-29 08:41:00,133.03795,32.954018
361,2025-12-29 08:51:00,133.03796,32.953976
361,2025-12-29 09:01:00,133.03796,32.953934
361,2025-12-29 09:11:00,133.03796,32.953888
361,2025-12-29 09:21:00,133.03796,32.953835
361,2025-12-29 09:31:00,133.03796,32.95377
361,2025-12-29 09:41:00,133.03796,32.9537
361,2025-12-29 09:51:00,133.03796,32.95362
361,2025-12-29 10:01:00,133.03796,32.95353
361,2025-12-29 10:11:00,133.03795,32.953434
361,2025-12-29 10:21:00,133.03795,32.953327
361,2025-12-29 10:31:00,133.03793,32.953213
361,2025-12-29 10:41:00,133.03792,32.953087
361,2025-12-29 10:51:00,133.0379,32.952953
361,2025-12-29 11:01:00,133.03787,32.952812
361,2025-12-29 11:11:00,133.03786,32.952663
361,2025-12-29 11:21:00,133.03783,32.952507
361,2025-12-29 11:31:00,133.0378,32.95234
361,2025-12-29 11:41:00,133.03775,32.952168
361,2025-12-29 11:51:00,133.03772,32.95199
361,2025-12-29 12:01:00,133.03767,32.9518
361,2025-12-29 12:11:00,133.03763,32.951603
361,2025-12-29 12:21:00,133.03758,32.951405
361,2025-12-29 12:31:00,133.03752,32.951195
361,2025-12-29 12:41:00,133.03748,32.950985
361,2025-12-29 12:51:00,133.03743,32.950764
361,2025-12-29 13:01:00,133.03738,32.950542
361,2025-12-29 13:11:00,133.03734,32.95031
361,2025-12-29 13:21:00,133.0373,32.950077
361,2025-12-29 13:31:00,133.03723,32.949837
361,2025-12-29 13:41:00,133.03719,32.949593
361,2025-12-29 13:51:00,133.03714,32.94934
361,2025-12-29 14:01:00,133.0371,32.949085
361,2025-12-29 14:11:00,133.03705,32.948826
361,2025-12-29 14:21:00,133.037,32.948563
361,2025-12-29 14:31:00,133.03697,32.94829
361,2025-12-29 14:41:00,133.03693,32.948017
361,2025-12-29 14:51:00,133.03688,32.94774
361,2025-12-29 15:01:00,133.03685,32.947456
361,2025-12-29 15:11:00,133.03682,32.94717
361,2025-12-29 15:21:00,133.03679,32.946884
361,2025-12-29 15:31:00,133.03677,32.946594
361,2025-12-29 15:41:00,133.03676,32.946304
361,2025-12-29 15:51:00,133.03676,32.946014
361,2025-12-29 16:01:00,133.03676,32.945724
361,2025-12-29 16:11:00,133.03676,32.94543
362,2025-12-29 04:11:00,133.0369,32.9545
362,2025-12-29 04:21:00,133.03691,32.95447
362,2025-12-29 04:31:00,133.03694,32.95445
362,2025-12-29 04:41:00,133.03696,32.954433
362,2025-12-29 04:51:00,133.037,32.954414
362,2025-12-29 05:01:00,133.03703,32.954403
362,2025-12-29 05:11:00,133.0371,32.954395
362,2025-12-29 05:21:00,133.03714,32.954384
362,2025-12-29 05:31:00,133.0372,32.954376
362,2025-12-29 05:41:00,133.03726,32.954365
362,2025-12-29 05:51:00,133.03732,32.954353
362,2025-12-29 06:01:00,133.0374,32.954338
362,2025-12-29 06:11:00,133.03748,32.954327
362,2025-12-29 06:21:00,133.03754,32.95431
362,2025-12-29 06:31:00,133.0376,32.954296
362,2025-12-29 06:41:00,133.03766,32.954285
362,2025-12-29 06:51:00,133.0377,32.95427
362,2025-12-29 07:01:00,133.03775,32.954254
362,2025-12-29 07:11:00,133.0378,32.954243
362,2025-12-29 07:21:00,133.03783,32.954224
362,2025-12-29 07:31:00,133.03786,32.95421
362,2025-12-29 07:41:00,133.03789,32.954185
362,2025-12-29 07:51:00,133.0379,32.954166
362,2025-12-29 08:01:00,133.03792,32.95414
362,2025-12-29 08:11:00,133.03793,32.954113
362,2025-12-29 08:21:00,133.03793,32.954086
362,2025-12-29 08:31:00,133.03795,32.954052
362,2025-12-29 08:41:00,133.03795,32.954018
362,2025-12-29 08:51:00,133.03796,32.953976
362,2025-12-29 09:01:00,133.03796,32.953934
362,2025-12-29 09:11:00,133.03796,32.953888
362,2025-12-29 09:21:00,133.03796,32.953835
362,2025-12-29 09:31:00,133.03796,32.95377
362,2025-12-29 09:41:00,133.03796,32.9537
362,2025-12-29 09:51:00,133.03796,32.95362
362,2025-12-29 10:01:00,133.03796,32.95353
362,2025-12-29 10:11:00,133.03795,32.953434
362,2025-12-29 10:21:00,133.03795,32.953327
362,2025-12-29 10:31:00,133.03793,32.953213
362,2025-12-29 10:41:00,133.03792,32.953087
362,2025-12-29 10:51:00,133.0379,32.952953
362,2025-12-29 11:01:00,133.03787,32.952812
362,2025-12-29 11:11:00,133.03786,32.952663
362,2025-12-29 11:21:00,133.03783,32.952507
362,2025-12-29 11:31:00,133.0378,32.95234
362,2025-12-29 11:41:00,133.03775,32.952168
362,2025-12-29 11:51:00,133.03772,32.95199
362,2025-12-29 12:01:00,133.03767,32.9518
362,2025-12-29 12:11:00,133.03763,32.951603
362,2025-12-29 12:21:00,133.03758,32.951405
362,2025-12-29 12:31:00,133.03752,32.951195
362,2025-12-29 12:41:00,133.03748,32.950985
362,2025-12-29 12:51:00,133.03743,32.950764
362,2025-12-29 13:01:00,133.03738,32.950542
362,2025-12-29 13:11:00,133.03734,32.95031
362,2025-12-29 13:21:00,133.0373,32.950077
362,2025-12-29 13:31:00,133.03723,32.949837
362,2025-12-29 13:41:00,133.03719,32.949593
362,2025-12-29 13:51:00,133.03714,32.94934
362,2025-12-29 14:01:00,133.0371,32.949085
362,2025-12-29 14:11:00,133.03705,32.948826
362,2025-12-29 14:21:00,133.037,32.948563
362,2025-12-29 14:31:00,133.03697,32.94829
362,2025-12-29 14:41:00,133.03693,32.948017
362,2025-12-29 14:51:00,133.03688,32.94774
362,2025-12-29 15:01:00,133.03685,32.947456
362,2025-12-29 15:11:00,133.03682,32.94717
362,2025-12-29 15:21:00,133.03679,32.946884
362,2025-12-29 15:31:00,133.03677,32.946594
362,2025-12-29 15:41:00,133.03676,32.946304
362,2025-12-29 15:51:00,133.03676,32.946014
362,2025-12-29 16:01:00,133.03676,32.945724
362,2025-12-29 16:11:00,133.03676,32.94543
363,2025-12-29 04:11:00,133.0369,32.9545
363,2025-12-29 04:21:00,133.03691,32.95447
363,2025-12-29 04:31:00,133.03694,32.95445
363,2025-12-29 04:41:00,133.03696,32.954433
363,2025-12-29 04:51:00,133.037,32.954414
363,2025-12-29 05:01:00,133.03703,32.954403
363,2025-12-29 05:11:00,133.0371,32.954395
363,2025-12-29 05:21:00,133.03714,32.954384
363,2025-12-29 05:31:00,133.0372,32.954376
363,2025-12-29 05:41:00,133.03726,32.954365
363,2025-12-29 05:51:00,133.03732,32.954353
363,2025-12-29 06:01:00,133.0374,32.954338
363,2025-12-29 06:11:00,133.03748,32.954327
363,2025-12-29 06:21:00,133.03754,32.95431
363,2025-12-29 06:31:00,133.0376,32.954296
363,2025-12-29 06:41:00,133.03766,32.954285
363,2025-12-29 06:51:00,133.0377,32.95427
363,2025-12-29 07:01:00,133.03775,32.954254
363,2025-12-29 07:11:00,133.0378,32.954243
363,2025-12-29 07:21:00,133.03783,32.954224
363,2025-12-29 07:31:00,133.03786,32.95421
363,2025-12-29 07:41:00,133.03789,32.954185
363,2025-12-29 07:51:00,133.0379,32.954166
363,2025-12-29 08:01:00,133.03792,32.95414
363,2025-12-29 08:11:00,133.03793,32.954113
363,2025-12-29 08:21:00,133.03793,32.954086
363,2025-12-29 08:31:00,133.03795,32.954052
363,2025-12-29 08:41:00,133.03795,32.954018
363,2025-12-29 08:51:00,133.03796,32.953976
363,2025-12-29 09:01:00,133.03796,32.953934
363,2025-12-29 09:11:00,133.03796,32.953888
363,2025-12-29 09:21:00,133.03796,32.953835
363,2025-12-29 09:31:00,133.03796,32.95377
363,2025-12-29 09:41:00,133.03796,32.9537
363,2025-12-29 09:51:00,133.03796,32.95362
363,2025-12-29 10:01:00,133.03796,32.95353
363,2025-12-29 10:11:00,133.03795,32.953434
363,2025-12-29 10:21:00,133.03795,32.953327
363,2025-12-29 10:31:00,133.03793,32.953213
363,2025-12-29 10:41:00,133.03792,32.953087
363,2025-12-29 10:51:00,133.0379,32.952953
363,2025-12-29 11:01:00,133.03787,32.952812
363,2025-12-29 11:11:00,133.03786,32.952663
363,2025-12-29 11:21:00,133.03783,32.952507
363,2025-12-29 11:31:00,133.0378,32.95234
363,2025-12-29 11:41:00,133.03775,32.952168
363,2025-12-29 11:51:00,133.03772,32.95199
363,2025-12-29 12:01:00,133.03767,32.9518
363,2025-12-29 12:11:00,133.03763,32.951603
363,2025-12-29 12:21:00,133.03758,32.951405
363,2025-12-29 12:31:00,133.03752,32.951195
363,2025-12-29 12:41:00,133.03748,32.950985
363,2025-12-29 12:51:00,133.03743,32.950764
363,2025-12-29 13:01:00,133.03738,32.950542
363,2025-12-29 13:11:00,133.03734,32.95031
363,2025-12-29 13:21:00,133.0373,32.950077
363,2025-12-29 13:31:00,133.03723,32.949837
363,2025-12-29 13:41:00,133.03719,32.949593
363,2025-12-29 13:51:00,133.03714,32.94934
363,2025-12-29 14:01:00,133.0371,32.949085
363,2025-12-29 14:11:00,133.03705,32.948826
363,2025-12-29 14:21:00,133.037,32.948563
363,2025-12-29 14:31:00,133.03697,32.94829
363,2025-12-29 14:41:00,133.03693,32.948017
363,2025-12-29 14:51:00,133.03688,32.94774
363,2025-12-29 15:01:00,133.03685,32.947456
363,2025-12-29 15:11:00,133.03682,32.94717
363,2025-12-29 15:21:00,133.03679,32.946884
363,2025-12-29 15:31:00,133.03677,32.946594
363,2025-12-29 15:41:00,133.03676,32.946304
363,2025-12-29 15:51:00,133.03676,32.946014
363,2025-12-29 16:01:00,133.03676,32.945724
363,2025-12-29 16:11:00,133.03676,32.94543
364,2025-12-29 04:11:00,133.0369,32.9545
364,2025-12-29 04:21:00,133.03691,32.95447
364,2025-12-29 04:31:00,133.03694,32.95445
364,2025-12-29 04:41:00,133.03696,32.954433
364,2025-12-29 04:51:00,133.037,32.954414
364,2025-12-29 05:01:00,133.03703,32.954403
364,2025-12-29 05:11:00,133.0371,32.954395
364,2025-12-29 05:21:00,133.03714,32.954384
364,2025-12-29 05:31:00,133.0372,32.954376
364,2025-12-29 05:41:00,133.03726,32.954365
364,2025-12-29 05:51:00,133.03732,32.954353
364,2025-12-29 06:01:00,133.0374,32.954338
364,2025-12-29 06:11:00,133.03748,32.954327
364,2025-12-29 06:21:00,133.03754,32.95431
364,2025-12-29 06:31:00,133.0376,32.954296
364,2025-12-29 06:41:00,133.03766,32.954285
364,2025-12-29 06:51:00,133.0377,32.95427
364,2025-12-29 07:01:00,133.03775,32.954254
364,2025-12-29 07:11:00,133.0378,32.954243
364,2025-12-29 07:21:00,133.03783,32.954224
364,2025-12-29 07:31:00,133.03786,32.95421
364,2025-12-29 07:41:00,133.03789,32.954185
364,2025-12-29 07:51:00,133.0379,32.954166
364,2025-12-29 08:01:00,133.03792,32.95414
364,2025-12-29 08:11:00,133.03793,32.954113
364,2025-12-29 08:21:00,133.03793,32.954086
364,2025-12-29 08:31:00,133.03795,32.954052
364,2025-12-29 08:41:00,133.03795,32.954018
364,2025-12-29 08:51:00,133.03796,32.953976
364,2025-12-29 09:01:00,133.03796,32.953934
364,2025-12-29 09:11:00,133.03796,32.953888
364,2025-12-29 09:21:00,133.03796,32.953835
364,2025-12-29 09:31:00,133.03796,32.95377
364,2025-12-29 09:41:00,133.03796,32.9537
364,2025-12-29 09:51:00,133.03796,32.95362
364,2025-12-29 10:01:00,133.03796,32.95353
364,2025-12-29 10:11:00,133.03795,32.953434
364,2025-12-29 10:21:00,133.03795,32.953327
364,2025-12-29 10:31:00,133.03793,32.953213
364,2025-12-29 10:41:00,133.03792,32.953087
364,2025-12-29 10:51:00,133.0379,32.952953
364,2025-12-29 11:01:00,133.03787,32.952812
364,2025-12-29 11:11:00,133.03786,32.952663
364,2025-12-29 11:21:00,133.03783,32.952507
364,2025-12-29 11:31:00,133.0378,32.95234
364,2025-12-29 11:41:00,133.03775,32.952168
364,2025-12-29 11:51:00,133.03772,32.95199
364,2025-12-29 12:01:00,133.03767,32.9518
364,2025-12-29 12:11:00,133.03763,32.951603
364,2025-12-29 12:21:00,133.03758,32.951405
364,2025-12-29 12:31:00,133.03752,32.951195
364,2025-12-29 12:41:00,133.03748,32.950985
364,2025-12-29 12:51:00,133.03743,32.950764
364,2025-12-29 13:01:00,133.03738,32.950542
364,2025-12-29 13:11:00,133.03734,32.95031
364,2025-12-29 13:21:00,133.0373,32.950077
364,2025-12-29 13:31:00,133.03723,32.949837
364,2025-12-29 13:41:00,133.03719,32.949593
364,2025-12-29 13:51:00,133.03714,32.94934
364,2025-12-29 14:01:00,133.0371,32.949085
364,2025-12-29 14:11:00,133.03705,32.948826
364,2025-12-29 14:21:00,133.037,32.948563
364,2025-12-29 14:31:00,133.03697,32.94829
364,2025-12-29 14:41:00,133.03693,32.948017
364,2025-12-29 14:51:00,133.03688,32.94774
364,2025-12-29 15:01:00,133.03685,32.947456
364,2025-12-29 15:11:00,133.03682,32.94717
364,2025-12-29 15:21:00,133.03679,32.946884
364,2025-12-29 15:31:00,133.03677,32.946594
364,2025-12-29 15:41:00,133.03676,32.946304
364,2025-12-29 15:51:00,133.03676,32.946014
364,2025-12-29 16:01:00,133.03676,32.945724
364,2025-12-29 16:11:00,133.03676,32.94543
365,2025-12-29 04:11:00,133.0369,32.9545
365,2025-12-29 04:21:00,133.03691,32.95447
365,2025-12-29 04:31:00,133.03694,32.95445
365,2025-12-29 04:41:00,133.03696,32.954433
365,2025-12-29 04:51:00,133.037,32.954414
365,2025-12-29 05:01:00,133.03703,32.954403
365,2025-12-29 05:11:00,133.0371,32.954395
365,2025-12-29 05:21:00,133.03714,32.954384
365,2025-12-29 05:31:00,133.0372,32.954376
365,2025-12-29 05:41:00,133.03726,32.954365
365,2025-12-29 05:51:00,133.03732,32.954353
365,2025-12-29 06:01:00,133.0374,32.954338
365,2025-12-29 06:11:00,133.03748,32.954327
365,2025-12-29 06:21:00,133.03754,32.95431
365,2025-12-29 06:31:00,133.0376,32.954296
365,2025-12-29 06:41:00,133.03766,32.954285
365,2025-12-29 06:51:00,133.0377,32.95427
365,2025-12-29 07:01:00,133.03775,32.954254
365,2025-12-29 07:11:00,133.0378,32.954243
365,2025-12-29 07:21:00,133.03783,32.954224
365,2025-12-29 07:31:00,133.03786,32.95421
365,2025-12-29 07:41:00,133.03789,32.954185
365,2025-12-29 07:51:00,133.0379,32.954166
365,2025-12-29 08:01:00,133.03792,32.95414
365,2025-12-29 08:11:00,133.03793,32.954113
365,2025-12-29 08:21:00,133.03793,32.954086
365,2025-12-29 08:31:00,133.03795,32.954052
365,2025-12-29 08:41:00,133.03795,32.954018
365,2025-12-29 08:51:00,133.03796,32.953976
365,2025-12-29 09:01:00,133.03796,32.953934
365,2025-12-29 09:11:00,133.03796,32.953888
365,2025-12-29 09:21:00,133.03796,32.953835
365,2025-12-29 09:31:00,133.03796,32.95377
365,2025-12-29 09:41:00,133.03796,32.9537
365,2025-12-29 09:51:00,133.03796,32.95362
365,2025-12-29 10:01:00,133.03796,32.95353
365,2025-12-29 10:11:00,133.03795,32.953434
365,2025-12-29 10:21:00,133.03795,32.953327
365,2025-12-29 10:31:00,133.03793,32.953213
365,2025-12-29 10:41:00,133.03792,32.953087
365,2025-12-29 10:51:00,133.0379,32.952953
365,2025-12-29 11:01:00,133.03787,32.952812
365,2025-12-29 11:11:00,133.03786,32.952663
365,2025-12-29 11:21:00,133.03783,32.952507
365,2025-12-29 11:31:00,133.0378,32.95234
365,2025-12-29 11:41:00,133.03775,32.952168
365,2025-12-29 11:51:00,133.03772,32.95199
365,2025-12-29 12:01:00,133.03767,32.9518
365,2025-12-29 12:11:00,133.03763,32.951603
365,2025-12-29 12:21:00,133.03758,32.951405
365,2025-12-29 12:31:00,133.03752,32.951195
365,2025-12-29 12:41:00,133.03748,32.950985
365,2025-12-29 12:51:00,133.03743,32.950764
365,2025-12-29 13:01:00,133.03738,32.950542
365,2025-12-29 13:11:00,133.03734,32.95031
365,2025-12-29 13:21:00,133.0373,32.950077
365,2025-12-29 13:31:00,133.03723,32.949837
365,2025-12-29 13:41:00,133.03719,32.949593
365,2025-12-29 13:51:00,133.03714,32.94934
365,2025-12-29 14:01:00,133.0371,32.949085
365,2025-12-29 14:11:00,133.03705,32.948826
365,2025-12-29 14:21:00,133.037,32.948563
365,2025-12-29 14:31:00,133.03697,32.94829
365,2025-12-29 14:41:00,133.03693,32.948017
365,2025-12-29 14:51:00,133.03688,32.94774
365,2025-12-29 15:01:00,133.03685,32.947456
365,2025-12-29 15:11:00,133.03682,32.94717
365,2025-12-29 15:21:00,133.03679,32.946884
365,2025-12-29 15:31:00,133.03677,32.946594
365,2025-12-29 15:41:00,133.03676,32.946304
365,2025-12-29 15:51:00,133.03676,32.946014
365,2025-12-29 16:01:00,133.03676,32.945724
365,2025-12-29 16:11:00,133.03676,32.94543
366,2025-12-29 04:11:00,133.0369,32.9545
366,2025-12-29 04:21:00,133.03691,32.95447
366,2025-12-29 04:31:00,133.03694,32.95445
366,2025-12-29 04:41:00,133.03696,32.954433
366,2025-12-29 04:51:00,133.037,32.954414
366,2025-12-29 05:01:00,133.03703,32.954403
366,2025-12-29 05:11:00,133.0371,32.954395
366,2025-12-29 05:21:00,133.03714,32.954384
366,2025-12-29 05:31:00,133.0372,32.954376
366,2025-12-29 05:41:00,133.03726,32.954365
366,2025-12-29 05:51:00,133.03732,32.954353
366,2025-12-29 06:01:00,133.0374,32.954338
366,2025-12-29 06:11:00,133.03748,32.954327
366,2025-12-29 06:21:00,133.03754,32.95431
366,2025-12-29 06:31:00,133.0376,32.954296
366,2025-12-29 06:41:00,133.03766,32.954285
366,2025-12-29 06:51:00,133.0377,32.95427
366,2025-12-29 07:01:00,133.03775,32.954254
366,2025-12-29 07:11:00,133.0378,32.954243
366,2025-12-29 07:21:00,133.03783,32.954224
366,2025-12-29 07:31:00,133.03786,32.95421
366,2025-12-29 07:41:00,133.03789,32.954185
366,2025-12-29 07:51:00,133.0379,32.954166
366,2025-12-29 08:01:00,133.03792,32.95414
366,2025-12-29 08:11:00,133.03793,32.954113
366,2025-12-29 08:21:00,133.03793,32.954086
366,2025-12-29 08:31:00,133.03795,32.954052
366,2025-12-29 08:41:00,133.03795,32.954018
366,2025-12-29 08:51:00,133.03796,32.953976
366,2025-12-29 09:01:00,133.03796,32.953934
366,2025-12-29 09:11:00,133.03796,32.953888
366,2025-12-29 09:21:00,133.03796,32.953835
366,2025-12-29 09:31:00,133.03796,32.95377
366,2025-12-29 09:41:00,133.03796,32.9537
366,2025-12-29 09:51:00,133.03796,32.95362
366,2025-12-29 10:01:00,133.03796,32.95353
366,2025-12-29 10:11:00,133.03795,32.953434
366,2025-12-29 10:21:00,133.03795,32.953327
366,2025-12-29 10:31:00,133.03793,32.953213
366,2025-12-29 10:41:00,133.03792,32.953087
366,2025-12-29 10:51:00,133.0379,32.952953
366,2025-12-29 11:01:00,133.03787,32.952812
366,2025-12-29 11:11:00,133.03786,32.952663
366,2025-12-29 11:21:00,133.03783,32.952507
366,2025-12-29 11:31:00,133.0378,32.95234
366,2025-12-29 11:41:00,133.03775,32.952168
366,2025-12-29 11:51:00,133.03772,32.95199
366,2025-12-29 12:01:00,133.03767,32.9518
366,2025-12-29 12:11:00,133.03763,32.951603
366,2025-12-29 12:21:00,133.03758,32.951405
366,2025-12-29 12:31:00,133.03752,32.951195
366,2025-12-29 12:41:00,133.03748,32.950985
366,2025-12-29 12:51:00,133.03743,32.950764
366,2025-12-29 13:01:00,133.03738,32.950542
366,2025-12-29 13:11:00,133.03734,32.95031
366,2025-12-29 13:21:00,133.0373,32.950077
366,2025-12-29 13:31:00,133.03723,32.949837
366,2025-12-29 13:41:00,133.03719,32.949593
366,2025-12-29 13:51:00,133.03714,32.94934
366,2025-12-29 14:01:00,133.0371,32.949085
366,2025-12-29 14:11:00,133.03705,32.948826
366,2025-12-29 14:21:00,133.037,32.948563
366,2025-12-29 14:31:00,133.03697,32.94829
366,2025-12-29 14:41:00,133.03693,32.948017
366,2025-12-29 14:51:00,133.03688,32.94774
366,2025-12-29 15:01:00,133.03685,32.947456
366,2025-12-29 15:11:00,133.03682,32.94717
366,2025-12-29 15:21:00,133.03679,32.946884
366,2025-12-29 15:31:00,133.03677,32.946594
366,2025-12-29 15:41:00,133.03676,32.946304
366,2025-12-29 15:51:00,133.03676,32.946014
366,2025-12-29 16:01:00,133.03676,32.945724
366,2025-12-29 16:11:00,133.03676,32.94543
367,2025-12-29 04:11:00,133.0369,32.9545
367,2025-12-29 04:21:00,133.03691,32.95447
367,2025-12-29 04:31:00,133.03694,32.95445
367,2025-12-29 04:41:00,133.03696,32.954433
367,2025-12-29 04:51:00,133.037,32.954414
367,2025-12-29 05:01:00,133.03703,32.954403
367,2025-12-29 05:11:00,133.0371,32.954395
367,2025-12-29 05:21:00,133.03714,32.954384
367,2025-12-29 05:31:00,133.0372,32.954376
367,2025-12-29 05:41:00,133.03726,32.954365
367,2025-12-29 05:51:00,133.03732,32.954353
367,2025-12-29 06:01:00,133.0374,32.954338
367,2025-12-29 06:11:00,133.03748,32.954327
367,2025-12-29 06:21:00,133.03754,32.95431
367,2025-12-29 06:31:00,133.0376,32.954296
367,2025-12-29 06:41:00,133.03766,32.954285
367,2025-12-29 06:51:00,133.0377,32.95427
367,2025-12-29 07:01:00,133.03775,32.954254
367,2025-12-29 07:11:00,133.0378,32.954243
367,2025-12-29 07:21:00,133.03783,32.954224
367,2025-12-29 07:31:00,133.03786,32.95421
367,2025-12-29 07:41:00,133.03789,32.954185
367,2025-12-29 07:51:00,133.0379,32.954166
367,2025-12-29 08:01:00,133.03792,32.95414
367,2025-12-29 08:11:00,133.03793,32.954113
367,2025-12-29 08:21:00,133.03793,32.954086
367,2025-12-29 08:31:00,133.03795,32.954052
367,2025-12-29 08:41:00,133.03795,32.954018
367,2025-12-29 08:51:00,133.03796,32.953976
367,2025-12-29 09:01:00,133.03796,32.953934
367,2025-12-29 09:11:00,133.03796,32.953888
367,2025-12-29 09:21:00,133.03796,32.953835
367,2025-12-29 09:31:00,133.03796,32.95377
367,2025-12-29 09:41:00,133.03796,32.9537
367,2025-12-29 09:51:00,133.03796,32.95362
367,2025-12-29 10:01:00,133.03796,32.95353
367,2025-12-29 10:11:00,133.03795,32.953434
367,2025-12-29 10:21:00,133.03795,32.953327
367,2025-12-29 10:31:00,133.03793,32.953213
367,2025-12-29 10:41:00,133.03792,32.953087
367,2025-12-29 10:51:00,133.0379,32.952953
367,2025-12-29 11:01:00,133.03787,32.952812
367,2025-12-29 11:11:00,133.03786,32.952663
367,2025-12-29 11:21:00,133.03783,32.952507
367,2025-12-29 11:31:00,133.0378,32.95234
367,2025-12-29 11:41:00,133.03775,32.952168
367,2025-12-29 11:51:00,133.03772,32.95199
367,2025-12-29 12:01:00,133.03767,32.9518
367,2025-12-29 12:11:00,133.03763,32.951603
367,2025-12-29 12:21:00,133.03758,32.951405
367,2025-12-29 12:31:00,133.03752,32.951195
367,2025-12-29 12:41:00,133.03748,32.950985
367,2025-12-29 12:51:00,133.03743,32.950764
367,2025-12-29 13:01:00,133.03738,32.950542
367,2025-12-29 13:11:00,133.03734,32.95031
367,2025-12-29 13:21:00,133.0373,32.950077
367,2025-12-29 13:31:00,133.03723,32.949837
367,2025-12-29 13:41:00,133.03719,32.949593
367,2025-12-29 13:51:00,133.03714,32.94934
367,2025-12-29 14:01:00,133.0371,32.949085
367,2025-12-29 14:11:00,133.03705,32.948826
367,2025-12-29 14:21:00,133.037,32.948563
367,2025-12-29 14:31:00,133.03697,32.94829
367,2025-12-29 14:41:00,133.03693,32.948017
367,2025-12-29 14:51:00,133.03688,32.94774
367,2025-12-29 15:01:00,133.03685,32.947456
367,2025-12-29 15:11:00,133.03682,32.94717
367,2025-12-29 15:21:00,133.03679,32.946884
367,2025-12-29 15:31:00,133.03677,32.946594
367,2025-12-29 15:41:00,133.03676,32.946304
367,2025-12-29 15:51:00,133.03676,32.946014
367,2025-12-29 16:01:00,133.03676,32.945724
367,2025-12-29 16:11:00,133.03676,32.94543
368,2025-12-29 04:11:00,133.0369,32.9545
368,2025-12-29 04:21:00,133.03691,32.95447
368,2025-12-29 04:31:00,133.03694,32.95445
368,2025-12-29 04:41:00,133.03696,32.954433
368,2025-12-29 04:51:00,133.037,32.954414
368,2025-12-29 05:01:00,133.03703,32.954403
368,2025-12-29 05:11:00,133.0371,32.954395
368,2025-12-29 05:21:00,133.03714,32.954384
368,2025-12-29 05:31:00,133.0372,32.954376
368,2025-12-29 05:41:00,133.03726,32.954365
368,2025-12-29 05:51:00,133.03732,32.954353
368,2025-12-29 06:01:00,133.0374,32.954338
368,2025-12-29 06:11:00,133.03748,32.954327
368,2025-12-29 06:21:00,133.03754,32.95431
368,2025-12-29 06:31:00,133.0376,32.954296
368,2025-12-29 06:41:00,133.03766,32.954285
368,2025-12-29 06:51:00,133.0377,32.95427
368,2025-12-29 07:01:00,133.03775,32.954254
368,2025-12-29 07:11:00,133.0378,32.954243
368,2025-12-29 07:21:00,133.03783,32.954224
368,2025-12-29 07:31:00,133.03786,32.95421
368,2025-12-29 07:41:00,133.03789,32.954185
368,2025-12-29 07:51:00,133.0379,32.954166
368,2025-12-29 08:01:00,133.03792,32.95414
368,2025-12-29 08:11:00,133.03793,32.954113
368,2025-12-29 08:21:00,133.03793,32.954086
368,2025-12-29 08:31:00,133.03795,32.954052
368,2025-12-29 08:41:00,133.03795,32.954018
368,2025-12-29 08:51:00,133.03796,32.953976
368,2025-12-29 09:01:00,133.03796,32.953934
368,2025-12-29 09:11:00,133.03796,32.953888
368,2025-12-29 09:21:00,133.03796,32.953835
368,2025-12-29 09:31:00,133.03796,32.95377
368,2025-12-29 09:41:00,133.03796,32.9537
368,2025-12-29 09:51:00,133.03796,32.95362
